"ID","PROMOTOR-GESTOR","ACCES","TIPUS VELOCITAT","TIPUS CONNEXIÓ","LATITUD","LONGITUD","DESIGNACIÓ-DESCRIPTIVA","POTENCIA","TIPUS DE CORRENT","ADREÇA","PROVINCIA","CODIPROV","MUNICIPI","CODIMUN","NPLACES ESTACIÓ","TIPUS VEHICLE","Georeferència"
"46617782","Institut Català d'Energia - Ajuntament de Olivella","targeta","RAPID i semiRAPID","CCS Combo2","41,298176","1,779031","C6E06BCC21YCSHEVSV","60","DC","Carrer del Aquari, 08818, Barcelona, Spain","Barcelona","8","Olivella","81483","","","POINT (1.779031 41.298176)"
"46109420","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,389957","2,128359","Ap. BSM - Flos i Calcat","7","AC","C/Flos i Calcat, 2","Barcelona","8","Barcelona","80193","","","POINT (2.128359 41.389957)"
"44182325","Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,353344","2,106417","PdRR L'Hospitalet Rbla. Marina 353-355 08907 L'Hospitalet de Llobregat ESP","44","AC/DC","PdRR L'Hospitalet Rbla. Marina 353-355","Barcelona","8","l'Hospitalet de Llobregat","81017","","","POINT (2.106417 41.353345)"
"47463120","Institut Català d'Energia - Ajuntament de Polinyà","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,553528","2,157638","Polinyà - INGETEAM EdRR 1","32","AC/DC","Rambla de Rafael Casanova","Barcelona","8","Polinyà","81672","","","POINT (2.157638 41.553526)"
"46617795","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,356945","2,137187","21XK11T2J03BB01007","20","AC","Fira Pabellon 8, 08908 L'Hospitalet de","Barcelona","8","Barcelona","80193","","","POINT (2.137187 41.356944)"
"46109524","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,40297","2,189897","Ap. BSM - Badajoz","7","AC","C/ Badajoz, 168","Barcelona","8","Barcelona","80193","","","POINT (2.189897 41.402971)"
"46511793","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,383892","2,142852","1591001418","22","AC","BAMSA - Av. de Josep Tarradellas, 46, 08029","Barcelona","8","Barcelona","80193","","","POINT (2.142852 41.383892)"
"46114889","Institut Català d'Energia - Ajuntament de Santa Perpètua de Mogoda","targeta","semiRAPID","MENNEKES.M","41,53646","2,182098","Santa Perpetua de Mogoda - MERCAT 2 - EdRSR 2","12","AC","carrer de mossèn camil rossell 53","Barcelona","8","Santa Perpètua de Mogoda","82606","","","POINT (2.182098 41.53646)"
"46110318","Institut Català d'Energia - Ajuntament de Cerdanyola del Vallès","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,49975","2,13512","Nuroil - INGETEAM EdRR 1","32","AC/DC","Carrer Can Pallarès, 2, 08290 Cerdanyola d...","Barcelona","8","Cerdanyola del Vallès","82665","","","POINT (2.13512 41.49975)"
"46110727","Institut Català d'Energia - Ajuntament de Rubí","targeta","semiRAPID","MENNEKES.M","41,462334","2,009148","Rubí - CIRCUTOR EdRSR Triatge 3","7","AC","Carrer Cèsar Martinell, 8888","Barcelona","8","Rubí","81846","","","POINT (2.009148 41.462334)"
"46111267","Institut Català d'Energia - Ajuntament de Figueres","targeta","semiRAPID","MENNEKES.M","42,268898","2,959009","FIGUERES - SELBA EdRSR 2 Tramuntana","12","AC","Carrer de la Tramuntana, 33","Girona","17","Figueres","170669","","","POINT (2.959009 42.268898)"
"46109677","Institut Català d'Energia - Ajuntament de Lleida","targeta","semiRAPID","MENNEKES.M","41,620327","0,618009","Carrer Magí Morera, 57","12","AC","Carrer Magí Morera, 60, 25006 Lleida, Spain","Lleida","25","Lleida","251207","","","POINT (0.618009 41.620326)"
"11423943","Institut Català d'Energia - Ajuntament de Barcelona","","semiRAPID","TESLA i MENNEKES.M","41,40548","2,19148","CC Glories (22kW)","0","AC/DC","Avinguda Diagonal 208","Barcelona","8","Barcelona","80193","14","","POINT (2.19148 41.40548)"
"44186234","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,41056","2,13754","61848034950018","22","AC","Passeig de Sant Gervasi, 51, 08022","Barcelona","8","Barcelona","80193","","","POINT (2.13754 41.410561)"
"44185937","Institut Català d'Energia - Ajuntament de Dosrius","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,592064","2,400474","EdRR ES PETROLOGIC Dosrius (DC60-AC25kW)","50","AC/DC","PETROLÒGIC-OIL ESTACIÓ DE SERVEI DOSRIUS -","Barcelona","8","Dosrius","80752","","","POINT (2.400474 41.592065)"
"11423914","Institut Català d'Energia - Ajuntament de Alcanar","APARCAMENT HOTEL","semiRAPID","TESLA","40,582355","0,555737","TESLA Destinació - Hotel Carlos III (22kW)","0","AC","Carretera de Sant Carles a Alcanar, km 4","Tarragona","43","Alcanar","430043","1","cotxe","POINT (0.555737 40.582356)"
"46571489","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,412132","2,132983","12302054740001","7","AC","COSMOCAIXA SABA  - C. dels Quatre Camins,","Barcelona","8","Barcelona","80193","","","POINT (2.132983 41.412134)"
"46617646","Institut Català d'Energia - Ajuntament de Montgat","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,470394","2,290177","20XM32T8KK4AR00104","50","AC/DC","FONDA MARINA - Carrer Camí Ral, 151, 08390","Barcelona","8","Montgat","81265","","","POINT (2.290177 41.470396)"
"46612047","Institut Català d'Energia - Ajuntament de Sant Esteve Sesrovires","targeta","RAPID i semiRAPID","CCS Combo2","41,49209","1,848522","C6E06BCC21JAHWSMNH","60","DC","CLUB DE GOLF BARCELONA Av. Golf Masia Bach","Barcelona","8","Sant Esteve Sesrovires","82080","","","POINT (1.848522 41.49209)"
"11423927","Institut Català d'Energia - Ajuntament de Barcelona","VIA PUBLICA","RAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,40263","2,19475","EdRR-MediaTIC -Santiago Losada- (DC50kW AC43kW)","0","AC/DC","Carrer Roc Boronat, 117","Barcelona","8","Barcelona","80193","1","cotxe","POINT (2.19475 41.40263)"
"46436007","Institut Català d'Energia - Ajuntament de Amer","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,02415","2,592158","20XM32T8KK3AR00071","50","AC/DC","Vial Camino, 2","Girona","17","Amer","170078","","","POINT (2.592158 42.024152)"
"44186138","Institut Català d'Energia - Ajuntament de Cornellà de Llobregat","tarjeta","semiRAPID","MENNEKES.M","41,35379","2,072081","EdR SABA Cornellà de Llobregat","22","AC","PARKING SABA - Carrer de Marcelino Menéndez","Barcelona","8","Cornellà de Llobregat","80734","","","POINT (2.072081 41.353789)"
"46109997","Institut Català d'Energia - Ajuntament de Corbera de Llobregat","targeta","semiRAPID","MENNEKES.M","41,414997","1,923611","Corbera de Llobregat - SELBA EdRSR 1","12","AC","Carrer Josep Tarradellas, 2, 08757 Corbera...","Barcelona","8","Corbera de Llobregat","80728","","","POINT (1.923611 41.414996)"
"46414946","Institut Català d'Energia - Ajuntament de Igualada","targeta","semiRAPID","MENNEKES.M","41,581615","1,616822","12233033410006","7","AC","SABA - Plaça de Cal Font, 08700 Igualada,","Barcelona","8","Igualada","81022","","","POINT (1.616822 41.581617)"
"46447778","Institut Català d'Energia - Ajuntament de Salou","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,076073","1,133521","Carrer Major","32","AC/DC","Carrer de les Illes Balears, 6, 43840 Salo...","Tarragona","43","Salou","439057","","","POINT (1.133521 41.076072)"
"46109475","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","Schuko","41,38109","2,142061","Av. Josep Tarradellas, 1","0","AC","Av. Josep Tarradellas, 1 - Numància","Barcelona","8","Barcelona","80193","","","POINT (2.142061 41.381088)"
"46367456","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,385204","2,176572","62126022680008","43","AC/DC","SABA - Av. de la Catedral, 08002 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.176572 41.385203)"
"46594752","Institut Català d'Energia - Ajuntament de Navata","targeta","semiRAPID","MENNEKES.M","42,23396","2,865345","62225022070022","22","AC","Torremirona Golf Club - N-260, Km. 46, 17744","Girona","17","Navata","171117","","","POINT (2.865345 42.23396)"
"46617618","Institut Català d'Energia - Ajuntament de Cornudella de Montsant","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,262253","0,903983","20XM32T8KK4AR00018","50","AC/DC","Carrer del Comte de Rius, 43360, Tarragona,","Tarragona","43","Cornudella de Montsant","430496","","","POINT (0.903983 41.262254)"
"46210669","Institut Català d'Energia - Ajuntament de Calafell","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,190044","1,604437","Segur de Calafell - LAFON EdRR 3","32","AC/DC","Passeig Marítim de Sant Joan de Déu, 230-228","Tarragona","43","Calafell","430379","","","POINT (1.604437 41.190044)"
"46231565","Institut Català d'Energia - Ajuntament de Tàrrega","targeta","semiRAPID","MENNEKES.M","41,647533","1,121276","Borges International Group SLU - ORBIS 4","7","AC","Avda. Josep Trepat, s/n","Lleida","25","Tàrrega","252173","","","POINT (1.121276 41.647533)"
"46109800","Institut Català d'Energia - Ajuntament de Sitges","targeta","semiRAPID","MENNEKES.M","41,233368","1,802712","Sitges - SELBA EdRSR 4 Passeig Marítim","12","AC","Passeig Marítim, 8","Barcelona","8","Sitges","82704","","","POINT (1.802712 41.233367)"
"46659212","Institut Català d'Energia - Ajuntament de Sant Vicenç dels Horts","targeta","semiRAPID","MENNEKES.M+Schuko","41,399693","2,00633","Sant Vicenç dels Horts - CIRCUTOR EdRSR 3","12","AC","Carrer Mossèn Jacint Verdaguer, 230","Barcelona","8","Sant Vicenç dels Horts","82634","","","POINT (2.00633 41.399692)"
"46368021","Institut Català d'Energia - Ajuntament de Lleida","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,60584","0,611548","20XM32T8KK3AR00026","50","AC/DC","GArage DALMAU, Avinguda de L'Exèrcit, 44,","Lleida","25","Lleida","251207","","","POINT (0.611548 41.60584)"
"44185935","Institut Català d'Energia - Ajuntament de Sils","tarjeta","semiRAPID","MENNEKES.M","41,81538","2,73981","EdR CONSUM Sils","10","AC","CONSUM - Carrer Paisos Catalans","Girona","17","Sils","171931","","","POINT (2.73981 41.815381)"
"46109431","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,42596","2,18416","Ap. BSM - Concepció Arenal","4","AC","C/ Concepción Arenal, 156","Barcelona","8","Barcelona","80193","","","POINT (2.18416 41.42596)"
"46367417","Institut Català d'Energia - Ajuntament de Sant Carles de la Ràpita","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","40,61361","0,590008","20XM32T8KK3AR00059","50","AC/DC","MIAMI SANT CARLES - Passeig Marítim, 18","Tarragona","43","Sant Carles de la Ràpita","431362","","","POINT (0.590008 40.61361)"
"52041437","Institut Català d'Energia - Ajuntament de Begur","targeta","semiRAPID","MENNEKES.M","41,936306","3,155911","Vilalta Greenergy - INGETEAM - EdRR 15/16","12","AC","Carrer del Mas Resplandis, 17,","Girona","17","Begur","170139","","","POINT (3.155911 41.936306)"
"46617768","Institut Català d'Energia - Ajuntament de Calaf","targeta","RAPID i semiRAPID","CCS Combo2","41,728672","1,51366","C6E06BCC22YHWBEASC","60","DC","Carrer Cels Xaurador, 9, 08280 Calaf,","Barcelona","8","Calaf","80312","","","POINT (1.51366 41.728673)"
"46190016","Institut Català d'Energia - Ajuntament de Sant Celoni","targeta","semiRAPID","MENNEKES.M","41,69232","2,487575","Ajuntament de Sant Celoni - VEGA EdRSR 1","12","AC","Plaça Sector Residenc. Esports, 49","Barcelona","8","Sant Celoni","82021","","","POINT (2.487575 41.692323)"
"46432608","Institut Català d'Energia - Ajuntament de Sant Cugat del Vallès","targeta","RAPID i semiRAPID","CCS Combo2","41,4857","2,054599","C6E06BCC21BUHPJGZV","60","DC","Av. de la Via Augusta, 51, 08174 Barcelona,","Barcelona","8","Sant Cugat del Vallès","82055","","","POINT (2.054599 41.485699)"
"48107121","Institut Català d'Energia - Ajuntament de Tarragona","targeta","superRAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,113384","1,217581","cargadores LOW COST supercharger","120","AC/DC","Carrer D, 3","Tarragona","43","Tarragona","431482","","","POINT (1.217581 41.113384)"
"44186176","Institut Català d'Energia - Ajuntament de Sabadell","tarjeta","semiRAPID","MENNEKES.M","41,51496","2,09631","61949051030021","12","AC","Carr. de Bellaterra, 5, 1, 08205 Sabadell,","Barcelona","8","Sabadell","81878","","","POINT (2.09631 41.514961)"
"46446236","Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat","targeta","semiRAPID","MENNEKES.M","41,350735","2,126502","22XP22T3QQ1AN00816","22","AC","Transgourmet - GM Hospitalet - C. de","Barcelona","8","l'Hospitalet de Llobregat","81017","","","POINT (2.126502 41.350735)"
"46110200","Institut Català d'Energia - Ajuntament de Berga","targeta","semiRAPID","MENNEKES.M","42,09725","1,846064","Carrer Francesc Macià, 10-14","12","AC","Carrer Francesc Macià, 10-14","Barcelona","8","Berga","80229","","","POINT (1.846064 42.097251)"
"46495165","Institut Català d'Energia - Ajuntament de Badalona","targeta","semiRAPID","MENNEKES.M","41,447296","2,245266","1590000218","22","AC","SABA - Plaça Plana, 08912 Badalona,","Barcelona","8","Badalona","80155","","","POINT (2.245266 41.447295)"
"46109679","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,538685","2,441829","PUMSA Mataró - SELBA EdRSR 4 Tereses","12","AC","Plaça de les Tereses 7","Barcelona","8","Mataró","81213","","","POINT (2.441829 41.538686)"
"47144926","Institut Català d'Energia - Ajuntament de Flix","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,241753","0,5620499","ACCIONA - Resort Rural Vilar Riu","63","AC/DC","6HR6+PR Flix, España","Tarragona","43","Flix","430607","","","POINT (0.5620499 41.2417509)"
"46367448","Institut Català d'Energia - Ajuntament de Malgrat de Mar","targeta","RAPID i semiRAPID","CCS Combo2","41,653793","2,740111","C6E06BCC21KTHXXAGU","60","DC","Av. de la Costa Brava, 134, 08380 Malgrat de","Barcelona","8","Malgrat de Mar","81108","","","POINT (2.740111 41.653793)"
"44186010","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,39066","2,180742","EdR BAMSA Companys3","22","AC","BAMSA - Passeig de Lluís Companys, 08003","Barcelona","8","Barcelona","80193","","","POINT (2.180742 41.390658)"
"47492504","Institut Català d'Energia - Ajuntament de Monistrol de Calders","targeta","semiRAPID","MENNEKES.M","41,759193","2,013467","Ajuntament de Monistrol de Calders - SELBA EdRSR","12","AC","Avinguda del Doctor Pere Tarrés, 10","Barcelona","8","Monistrol de Calders","81287","","","POINT (2.013467 41.759195)"
"46512649","Institut Català d'Energia - Ajuntament de Sant Esteve Sesrovires","targeta","semiRAPID","MENNEKES.M","41,492126","1,848447","21XP22T3KK4AM00312","22","AC","CLUB DE GOLF BARCELONA Av. Golf Masia Bach","Barcelona","8","Sant Esteve Sesrovires","82080","","","POINT (1.848447 41.492125)"
"46109994","Institut Català d'Energia - Ajuntament de Sant Climent de Llobregat","targeta","semiRAPID","MENNEKES.M","41,337593","1,992518","AMB FL009 - CIRCUTOR EdRSR 3","7","AC","Camí Camagriga, 1","Barcelona","8","Sant Climent de Llobregat","82042","","","POINT (1.992518 41.337592)"
"46530113","Institut Català d'Energia - Ajuntament de Terrassa","targeta","semiRAPID","MENNEKES.M","41,561558","2,010205","12004063130005","20","AC","Parking Saba Plaza Vella - Carrer Major, 24,","Barcelona","8","Terrassa","82798","","","POINT (2.010205 41.561556)"
"44186067","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,39107","2,147758","EdR BAMSA Londres1","22","AC","BAMSA - Carrer de Londres, 56, 08036","Barcelona","8","Barcelona","80193","","","POINT (2.147758 41.391072)"
"46109404","Institut Català d'Energia - Ajuntament de Reus","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,1602","1,100153","Reus - LAFON EdRR 1 Estació","32","AC/DC","Plaça de l'Estació","Tarragona","43","Reus","431233","","","POINT (1.100153 41.160198)"
"46122397","Institut Català d'Energia - Ajuntament de Sant Vicenç de Castellet","targeta","semiRAPID","MENNEKES.M","41,66786","1,858085","Sant Vicenç de Castellet - SELBA EdRSR 2","7","AC","C/ F. Soler i Puigdollers 59","Barcelona","8","Sant Vicenç de Castellet","82628","","","POINT (1.858085 41.667858)"
"46110398","Institut Català d'Energia - Ajuntament de Mont-roig del Camp","targeta","semiRAPID","MENNEKES.M","41,00675","0,935722","Mont-roig del Camp - INGETEAM EdRSR 1 Ajuntament","6","AC","Av. Califòrnia, 15","Tarragona","43","Mont-roig del Camp","430923","","","POINT (0.935722 41.00675)"
"46517776","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,39442","2,146695","1583002218","22","AC","SABA - Travessera de Gràcia, 17, 08021","Barcelona","8","Barcelona","80193","","","POINT (2.146695 41.394422)"
"46110522","Institut Català d'Energia - Ajuntament de Mataró","targeta","semiRAPID","MENNEKES.M","41,541225","2,436194","PUMSA Mataró - SELBA EdRSR 5 Granollers","12","AC","Camí de la Geganta, 82","Barcelona","8","Mataró","81213","","","POINT (2.436194 41.541224)"
"46126863","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,406944","2,128439","Parking TEKNON - SELBA EdRSR 12","7","AC","Carrer de Vilana, 12","Barcelona","8","Barcelona","80193","","","POINT (2.128439 41.406946)"
"46109540","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M+Schuko","41,39373","2,149179","Av. Diagonal, 447 (lateral Mar)","50","AC/DC","Av. Diagonal, 447 (lateral Mar)","Barcelona","8","Barcelona","80193","","","POINT (2.149179 41.393732)"
"44185918","Institut Català d'Energia - Ajuntament de Mataró","tarjeta","semiRAPID","MENNEKES.M","41,533253","2,439732","EdR PARKIA TyV Mataró","6","AC","PARKING PARKIA TOMAS Y VALIENTE - Plaça","Barcelona","8","Mataró","81213","","","POINT (2.439732 41.533251)"
"46530207","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,37449","2,142742","12147045470006","22","AC","BAMSA - Carrer de Vilardell, 20, 08014","Barcelona","8","Barcelona","80193","","","POINT (2.142742 41.374489)"
"47543773","Institut Català d'Energia - Ajuntament de l'Ametlla del Vallès","targeta","superRAPID i semiRAPID","CCS Combo2","41,664494","2,269722","Centro Comercial Sant Jordi | L?Ametlla del Vallés","400","DC","C-17, Km 27","Barcelona","8","l'Ametlla del Vallès","80057","","","POINT (2.269722 41.664494)"
"44186227","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,39019","2,14327","EdR Barcelona Josep Tarradellas","22","AC","Av. de Josep Tarradellas, 139, 08029","Barcelona","8","Barcelona","80193","","","POINT (2.14327 41.390191)"
